id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
687440,2014-05-19 16:28:23,2014-05-19,2014-05-19 13:28:23 UTC,Nairobi,,32124,martingrimm,2014-05-20 06:44:46 UTC,2018-01-14 19:14:41 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/687440,https://static.inaturalist.org/photos/864331/medium.jpg?1444531293,,"","",false,1,0,false,,"Matema, Mbeya, Tanzania",-9.492789,34.02228,,,,false,,"",Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
690470,2014-05-21 13:04:41,2014-05-21,2014-05-21 10:04:41 UTC,Nairobi,,32124,martingrimm,2014-05-21 19:00:18 UTC,2016-02-22 14:32:32 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/690470,https://static.inaturalist.org/photos/867867/medium.jpg?1444533058,,"",This is the species emerging from the larvae in the cocoa shells.,false,0,0,false,,"Matema, Tanzania",-9.487556,34.02375,17122,,,false,,google,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
691809,Wed May 21 2014 23:29:33 GMT-0700 (PDT),2014-05-21,2014-05-22 06:29:33 UTC,Pacific Time (US & Canada),,37821,bmartin,2014-05-22 06:34:34 UTC,2016-03-01 21:52:53 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/691809,https://static.inaturalist.org/photos/869256/medium.jpg?1400740487,,"",Bites objects with blood and takes in that objects blood,false,0,0,false,3,"1120 Harvard Way, El Dorado Hills, CA, US",38.680575,-121.069591,28,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
697717,2014-05-25 21:26:27,2014-05-25,2014-05-25 18:26:27 UTC,Nairobi,,32124,martingrimm,2014-05-25 19:09:02 UTC,2016-02-04 22:05:26 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/697717,https://static.inaturalist.org/photos/875366/medium.jpg?1444541348,,"",Those mosquitos were raised from larvae I collected in old cocoa fruit shells in cocoa plantations.,false,0,0,false,,"Matema, Tanzania",-9.487556,34.02375,17122,,,false,,google,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
700636,2014-05-26 20:05:40,2014-05-26,2014-05-26 17:05:40 UTC,Nairobi,,32124,martingrimm,2014-05-27 07:03:04 UTC,2016-02-04 22:05:25 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/700636,https://static.inaturalist.org/photos/878908/medium.jpg?1444544783,,"","",false,1,0,false,,"Matema, tanzania ",-9.487556,34.02375,17122,,,false,,google,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
716254,2014-06-03 13:59:47,2014-06-03,2014-06-03 18:59:47 UTC,Central Time (US & Canada),,28086,jessemartinjr,2014-06-04 03:32:58 UTC,2018-12-07 02:54:06 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/716254,https://static.inaturalist.org/photos/899928/medium.jpg?1401852791,,"",,false,1,0,false,,ralls texas,33.443565,-101.423733,,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
722755,2014-05-20,2014-05-20,,Monterrey,,5772,juancruzado,2014-06-07 21:41:26 UTC,2016-02-04 22:05:23 UTC,needs_id,CC-BY-NC-SA,http://conabio.inaturalist.org/observations/722755,https://static.inaturalist.org/photos/908230/medium.JPG?1402178269,,"","",false,0,0,false,,"La Loma, Linares; Nuevo León",24.828931,-99.58334,443,,,false,,manual,Culicidae,Culicidae,Mosquitoes,Insecta,52134
730861,2014-06-10 20:42:07,2014-06-10,2014-06-10 17:42:07 UTC,Nairobi,,32124,martingrimm,2014-06-11 07:40:28 UTC,2016-02-04 22:05:21 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/730861,https://static.inaturalist.org/photos/918445/medium.jpg?1444576421,,"","male, don't know if same species like female. ",false,0,0,false,,"Matema, Tanzania",-9.487556,34.02375,17122,,,false,,google,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
730862,2014-06-10 20:34:03,2014-06-10,2014-06-10 17:34:03 UTC,Nairobi,,32124,martingrimm,2014-06-11 07:40:29 UTC,2016-02-04 22:05:21 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/730862,https://static.inaturalist.org/photos/918447/medium.jpg?1444576426,,"",Female with my blood. ,false,0,0,false,,"Matema, Tanzania",-9.487556,34.02375,17122,,,false,,google,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
732432,2014-05-20,2014-05-20,,Pacific Time (US & Canada),,34917,romerm92,2014-06-11 23:25:07 UTC,2019-02-13 13:48:09 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/732432,https://static.inaturalist.org/photos/920279/medium.jpg?1402529113,,"","",false,2,0,false,,Ravenna Park,47.672462,-122.308037,685,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
739450,2014-06-15 7:49:43 pagi WIT,2014-06-15,2014-06-15 07:49:43 UTC,UTC,,42162,josepdenniskututung,2014-06-16 14:55:34 UTC,2018-07-02 21:31:39 UTC,needs_id,,http://www.inaturalist.org/observations/739450,https://static.inaturalist.org/photos/929480/medium.jpg?1402930595,,"","",true,2,0,false,2,"Teluk Bintuni, ID-IB, ID",-2.4458727,133.1216001,30,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
742983,2014-06-17,2014-06-17,,Eastern Time (US & Canada),,35078,srall,2014-06-18 14:27:46 UTC,2018-03-20 16:03:07 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/742983,https://static.inaturalist.org/photos/933987/medium.JPG?1403101673,,"","",false,1,0,false,,"watchung, nj",40.645891,-74.473302,,,,false,,,Mosquitoes and Midges,Culicidae,Mosquitoes,Insecta,52134
763319,2014-07-01,2014-07-01,,Hawaii,,25809,naturenut,2014-07-02 01:39:30 UTC,2017-09-25 21:10:19 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/763319,https://static.inaturalist.org/photos/960427/medium.JPG?1404265173,,"","",false,2,0,false,,"Texas, US",32.9593375907,-97.3992470028,,private,,true,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
776834,2014-07-09 23:08:15,2014-07-09,2014-07-10 03:08:15 UTC,Eastern Time (US & Canada),,10787,maractwin,2014-07-10 03:22:42 UTC,2018-02-01 15:09:31 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/776834,https://static.inaturalist.org/photos/976017/medium.jpg?1404962571,,"","",true,1,0,false,,"Middlesex, Massachusetts, United States",42.3872866667,-71.1242466667,,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
778289,2014-06-06,2014-06-06,,Monterrey,,5772,juancruzado,2014-07-11 02:55:40 UTC,2016-02-04 22:05:18 UTC,needs_id,CC-BY-NC-SA,http://conabio.inaturalist.org/observations/778289,https://static.inaturalist.org/photos/978000/medium.JPG?1405049591,,"","",false,0,0,false,,"La Loma, Linares; Nuevo León",24.829873,-99.583468,280,,,false,,manual,Culicidae,Culicidae,Mosquitoes,Insecta,52134
791473,Sat Jul 19 2014 10:28:50 GMT-0400 (EDT),2014-07-19,2014-07-19 14:28:50 UTC,Eastern Time (US & Canada),,2179,charlie,2014-07-19 15:12:55 UTC,2016-06-15 01:54:52 UTC,needs_id,CC0,http://www.inaturalist.org/observations/791473,https://static.inaturalist.org/photos/995640/medium.jpg?1405783035,,"",,false,0,0,false,3,"Marsh-Billings Natl Hist Park, Woodstock, VT, US",43.633249,-72.522165,5,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
800379,2014-07-24 11:53:38,2014-07-24,2014-07-24 08:53:38 UTC,Nairobi,,32124,martingrimm,2014-07-24 19:27:13 UTC,2016-02-04 22:05:16 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/800379,https://static.inaturalist.org/photos/1007863/medium.jpg?1444261041,,"","",false,0,0,false,,"Matema, Tanzania",-9.497041,34.01491,10,,,false,,manual,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
809869,Tue Jul 29 2014 08:31:01 GMT-0700 (PDT),2014-07-29,2014-07-29 15:31:01 UTC,Pacific Time (US & Canada),,2179,charlie,2014-07-31 01:32:14 UTC,2016-06-15 01:54:58 UTC,needs_id,CC0,http://www.inaturalist.org/observations/809869,https://static.inaturalist.org/photos/1021055/medium.jpg?1406771193,,2014HohnRoadtrip,Most common bird species in this valley. ,false,0,0,false,3,"",37.419783,-118.754747,5,,,false,,"",Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
815781,2013-06-16,2013-06-16,,Monterrey,,45130,nahual,2014-08-04 03:09:29 UTC,2018-05-21 18:30:17 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/815781,https://static.inaturalist.org/photos/1028911/medium.jpg?1407121779,,"",http://es.wikipedia.org/wiki/Culicidae,true,5,1,false,,"Parque la Estanzuela, Monterrey, Nuevo León, Mx",25.537291,-100.273436,,,,false,,,Orthorrhapha,Orthorrhapha,Orthorrhaphan Flies,Insecta,372865
817894,2014-08-05 10:39:58 AM CDT,2014-08-05,2014-08-05 15:39:58 UTC,Central Time (US & Canada),,18408,migueleq,2014-08-05 16:10:38 UTC,2016-02-04 22:05:15 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/817894,https://static.inaturalist.org/photos/1031567/medium.jpg?1407255224,,"","",true,0,0,false,5,"Coatepec, Veracruz",19.45073,-96.9578,151,,,false,gps,gps,Zancudos,Culicidae,Mosquitoes,Insecta,52134
820547,Wed Aug 06 2014 17:17:14 GMT-0600 (MDT),2014-08-06,2014-08-06 23:17:14 UTC,Mountain Time (US & Canada),,2179,charlie,2014-08-07 03:44:17 UTC,2018-04-05 17:57:29 UTC,needs_id,CC0,http://www.inaturalist.org/observations/820547,https://static.inaturalist.org/photos/1035301/medium.jpg?1407383785,,2014HohnRoadtrip,"",false,1,0,false,10,"San Miguel County, US-CO, US",37.883991,-108.058621,5,,,false,,"",Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
822917,2014-02-10 13:58,2014-02-10,2014-02-10 21:58:00 UTC,Pacific Time (US & Canada),,29409,eccentric_entomophile,2014-08-09 01:19:53 UTC,2016-03-01 21:50:48 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/822917,https://static.inaturalist.org/photos/1038616/medium.jpg?1407547205,,"","This mosquito tried to bite me through my pants, but I could lift up the sheet of my pants around where it stood, leaving a big space between its mouthparts and my leg. It would try to poke around, but to no avail. It was hilarious. ",true,0,0,false,,"Davis, California, USA",38.541086,-121.749154,12,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
828497,2014-08-08 20:15:38,2014-08-08,2014-08-09 03:15:38 UTC,Pacific Time (US & Canada),,10285,finatic,2014-08-12 20:28:31 UTC,2018-05-13 01:25:50 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/828497,https://static.inaturalist.org/photos/1045686/medium.jpg?1444295488,,"","San Diego County, California, US",true,1,0,false,,Border Field SP ,32.543432,-117.106305,26,,,false,,"",Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
848789,Mon Aug 25 2014 11:53:49 GMT+0800 (AWST),2014-08-25,2014-08-25 03:53:49 UTC,Perth,,49507,emilyk,2014-08-26 06:48:43 UTC,2019-12-27 05:39:51 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/848789,https://static.inaturalist.org/photos/1074719/medium.jpg?1409035802,,"","This is a mosquito. It sucks your blood for food which leaves a big, red and itchy lump.",false,4,0,false,3,"Walyunga National Park, Walyunga National Park, WA, AU",-31.737711,116.070629,1002,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
850883,2014-08-26 16:00,2014-08-26,2014-08-26 18:30:00 UTC,Newfoundland,,46825,logybayer,2014-08-27 22:10:31 UTC,2017-06-12 01:53:33 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/850883,https://static.inaturalist.org/photos/1077482/medium.jpg?1409177450,,20140827_EM48793,I found this larva swimming in a wheelbarrow filled with stagnant rain water. I moved it to a smaller container for these photos. It was swimming under water for the photos. Collected on August 26 and photographed the next day. ,true,1,0,false,,"Torbay, Northeast Avalon, Newfoundland, Canada",47.654836,-52.738075,10,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
859450,2014-08-22 03:05:40,2014-08-22,2014-08-22 10:05:40 UTC,Pacific Time (US & Canada),,27743,jaykeller,2014-09-03 02:26:13 UTC,2017-01-09 06:04:59 UTC,needs_id,,http://www.inaturalist.org/observations/859450,https://static.inaturalist.org/photos/1090219/medium.jpg?1444333978,,"","",false,0,0,false,,"Sonoran Desert National Monument, AZ",32.834597,-112.199249,2196,,,false,,manual,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
866771,2014-09-07,2014-09-07,,Mexico City,,51455,alfredoeloisa,2014-09-08 00:25:01 UTC,2018-02-13 20:15:36 UTC,needs_id,CC-BY-NC,http://conabio.inaturalist.org/observations/866771,https://static.inaturalist.org/photos/1099576/medium.jpg?1410135959,,"Culicidae, Arthropoda, Insecta, Diptera, Nematocera","Video

https://www.flickr.com/photos/127539225@N05/with/14986069137/

Larva de mosquito, localizado en un charco.

",false,0,0,false,,"",19.783887,-99.019003,,,,false,,,culicidae,Culicidae,Mosquitoes,Insecta,52134
867109,2014-09-06 22:07:01,2014-09-06,2014-09-07 03:07:01 UTC,Central Time (US & Canada),,18633,miketroll,2014-09-08 05:30:23 UTC,2018-04-05 17:02:12 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/867109,https://static.inaturalist.org/photos/1100059/medium.JPG?1410154228,,"","",true,1,0,false,,"st james, mo",37.997265,-91.614322,5611,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
875564,2014-09-08 11:55,2014-09-08,2014-09-08 14:25:00 UTC,Newfoundland,,46825,logybayer,2014-09-14 13:20:28 UTC,2018-04-01 04:01:57 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/875564,https://static.inaturalist.org/photos/1111013/medium.jpg?1410700925,,20140908_EM48924,Found lots of these swimming in a flower pot that was filled with stagnate rainwater. I moved this to a small container of water.  It was underwater and swimming during the photos.  A mosquito pupa has been suggested to me.,true,1,0,false,,"Adeytown, Trinity Bay, Newfoundland, Canada",48.071967,-53.9331,10,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
883956,jue sep 18 2014 17:36:48 GMT-0400 (GMT-4),2014-09-18,2014-09-18 20:36:48 UTC,Atlantic Time (Canada),,48869,aaronhernandez,2014-09-18 21:43:13 UTC,2018-09-08 19:36:36 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/883956,https://static.inaturalist.org/photos/1122645/medium.jpg?1411076598,,"",,false,2,0,false,3,"1003–1005 Avenida Muñoz Rivera, San Juan, PR, US",18.401499,-66.056446,350,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
896272,2013-12-06,2013-12-06,,Mexico City,,44492,alejandrod,2014-09-26 20:54:23 UTC,2014-11-20 02:01:01 UTC,needs_id,,http://conabio.inaturalist.org/observations/896272,https://static.inaturalist.org/photos/1140320/medium.jpg?1411764962,,"zancudos, familia tipulidae, family tipulidae, insectos de mexico, insects of mexico, family culicidae","Order: Diptera
Suborder: Nematocera
Infraorder: Tipulomorpha
Superfamily: Tipuloidea
Family: Tipulidae
Genus: ?
Species: ?

I found it on the branch of a plant in my house.",true,1,0,false,,"Hidalgo, MX",20.0080820269,-98.3946395526,7056,obscured,,true,,,Large Crane Flies,Tipulidae,Large Crane Flies,Insecta,51225
902454,2014-09-29,2014-09-29,,Auckland,,5302,meurkc,2014-09-30 02:50:46 UTC,2016-02-04 22:05:02 UTC,needs_id,CC-BY-SA,http://www.inaturalist.org/observations/902454,https://static.inaturalist.org/photos/1149686/medium.JPG?1412045450,,"","CIGIT campus; indoors at night; these have bitten me, is it a malaria carrying variety? we are on edge of malaria belt, but don't think it's common here, and i have been taking doxycycline!!",true,0,0,false,,"Chongqing, China",29.805058,106.538243,300,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
907166,Fri Oct 03 2014 01:24:33 GMT+0100 (GMT+1),2014-10-03,2014-10-02 23:24:33 UTC,Amsterdam,,50393,congonaturalist,2014-10-03 00:48:38 UTC,2017-08-24 16:30:20 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/907166,https://static.inaturalist.org/photos/1155895/medium.jpg?1412297332,,"",Mosquito trying to feed on me late at night,true,1,0,false,3,Republic of Congo,-4.2647743464,15.2585626778,724,obscured,,true,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
907206,2014-10-01,2014-10-01,,Mexico City,,55636,lupitadlossantos,2014-10-03 01:32:45 UTC,2018-02-21 20:34:44 UTC,needs_id,CC-BY-NC,http://conabio.inaturalist.org/observations/907206,https://static.inaturalist.org/photos/1155939/medium.jpg?1412299982,,"","Es un animal pequeño que se alimenta de sangre.

Se encontraba cerca de una plantas, donde habían muchos más estos animales.

Un dato interesante de estos animales es que ellos detectan a los seres vivos, de los que se alimentan (su sangre), los encuentran por el dióxido de carbono que estos liberan.",false,1,0,false,,Iztapalapa,19.342083,-99.053216,11700,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
907350,2014-10-02,2014-10-02,,Mexico City,,55659,edgaravilaa01338409,2014-10-03 03:02:45 UTC,2018-02-13 20:35:15 UTC,needs_id,CC-BY-NC,http://conabio.inaturalist.org/observations/907350,https://static.inaturalist.org/photos/1156183/medium.JPG?1412305381,,"","The mosquito is one of the smales insects in the world,they consume blood as their food, they usually live near concentrations of wáter, they are ovipars, this mean they reproduce with eggs.
The day I saw it it was a rainy day ,at 17:43 , it was standing up in a wall .",false,0,0,false,,"coyoacan, canal nacional",19.310936,-99.101106,,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
910241,2014-10-05,2014-10-05,,Mexico City,,55917,luismarcialdiaz,2014-10-05 19:46:11 UTC,2018-02-13 20:38:11 UTC,needs_id,CC-BY-NC,http://conabio.inaturalist.org/observations/910241,https://static.inaturalist.org/photos/1160566/medium.jpg?1412538389,,"",encontrado a las 10 de la noche poco después de llover,true,0,0,false,,Distrito Federal ciudad de México Tlalpan,19.279091,-99.211423,23964,,,false,,,Zancudos,Culicidae,Mosquitoes,Insecta,52134
914229,2014-08-22 03:05:29,2014-08-22,2014-08-22 10:05:29 UTC,Pacific Time (US & Canada),,10285,finatic,2014-10-08 16:09:23 UTC,2019-12-22 10:52:01 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/914229,https://static.inaturalist.org/photos/1166324/medium.jpg?1444445165,,"","Pinal County, Arizona, US",false,1,0,false,,8--Picnic area east of Vekol Rd,32.834634,-112.180517,78,,,false,,"",Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
915677,2014-08-24 21:52:08,2014-08-24,2014-08-25 04:52:08 UTC,Pacific Time (US & Canada),,10285,finatic,2014-10-09 16:56:35 UTC,2019-09-05 19:23:08 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/915677,https://static.inaturalist.org/photos/1168408/medium.jpg?1444449171,,"","Pima County, Arizona, US",true,0,0,false,,Mt Lemmon,32.369784,-110.706139,3937,,,false,,"",Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
916729,2014-09-05 22:14:33,2014-09-05,2014-09-06 02:14:33 UTC,Eastern Time (US & Canada),,2470,pete_woods,2014-10-10 01:48:25 UTC,2018-03-02 13:32:57 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/916729,https://static.inaturalist.org/photos/1170283/medium.JPG?1412905709,,"",male mosquito?,false,1,0,false,,"Allegheny, Pennsylvania, United States",40.4451866667,-79.8984983333,,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
920065,2014-10-08,2014-10-08,,Hawaii,,55780,omar2,2014-10-12 15:08:53 UTC,2018-02-22 19:28:42 UTC,needs_id,CC-BY-NC,http://conabio.inaturalist.org/observations/920065,https://static.inaturalist.org/photos/1175628/medium.jpg?1413126536,,"","Es pequeño, delgado, vuela y pica.",false,1,0,false,,Estado de mexico,19.496873,-99.723267,156725,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
950063,2013-02-01,2013-02-01,,Auckland,,57604,grahame,2013-02-01 08:18:41 UTC,2016-03-01 08:17:31 UTC,needs_id,CC-BY-NC-ND,http://naturewatch.org.nz/observations/347438,https://static.inaturalist.org/photos/1203439/medium.?1413269940,,mosquito larvae,"I had a look at a ""Mosquito farm"" today and found a few beasties.
This is the mosquito larvae.",false,2,0,false,,"South Brighton, Christchurch",-43.5231302558,172.732694149,,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
961736,Sun Apr 14 2013 23:03:42 GMT+1200 (NZST),2013-04-14,2013-04-14 11:03:42 UTC,Wellington,,58165,bbi2,2013-04-30 08:09:24 UTC,2016-03-29 12:54:22 UTC,needs_id,CC-BY-NC,http://naturewatch.org.nz/observations/359814,https://static.inaturalist.org/photos/1212564/medium.?1413292814,,Mozzy,,false,0,0,false,,"Tauranga, Bay of Plenty, NZ",-37.6877975,176.1651295,13526,,,false,,,Mosquito,Culicidae,Mosquitoes,Insecta,52134
